datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2017.02.20,00:00,23:59,Hirsch,381,445,826,3.7,9.6,1.1,93,1.6
2017.02.20,00:00,23:59,Kreuther,72,87,159,3.7,9.6,1.1,93,1.6
2017.02.20,00:00,23:59,Margareten,998,980,1978,3.7,9.6,1.1,93,1.6
2017.02.20,00:00,23:59,Olympia,519,518,1037,3.7,9.6,1.1,93,1.6
2017.02.21,00:00,23:59,Arnulf,567,49,616,6.6,9.6,3.4,96,0.0
2017.02.21,00:00,23:59,Erhardt,887,889,1776,6.6,9.6,3.4,96,0.0
2017.02.21,00:00,23:59,Hirsch,274,348,622,6.6,9.6,3.4,96,0.0
2017.02.21,00:00,23:59,Kreuther,59,64,123,6.6,9.6,3.4,96,0.0
2017.02.21,00:00,23:59,Margareten,698,699,1397,6.6,9.6,3.4,96,0.0
2017.02.21,00:00,23:59,Olympia,407,404,811,6.6,9.6,3.4,96,0.0
2017.02.22,00:00,23:59,Arnulf,808,57,865,9.1,12.3,0.1,86,2.3
2017.02.22,00:00,23:59,Erhardt,1331,1330,2661,9.1,12.3,0.1,86,2.3
2017.02.22,00:00,23:59,Hirsch,362,443,805,9.1,12.3,0.1,86,2.3
2017.02.22,00:00,23:59,Kreuther,73,96,169,9.1,12.3,0.1,86,2.3
2017.02.22,00:00,23:59,Margareten,1013,1020,2033,9.1,12.3,0.1,86,2.3
2017.02.22,00:00,23:59,Olympia,528,559,1087,9.1,12.3,0.1,86,2.3
2017.02.23,00:00,23:59,Arnulf,974,68,1042,7.2,19.0,0.7,73,4.9
2017.02.23,00:00,23:59,Erhardt,1558,1593,3151,7.2,19.0,0.7,73,4.9
2017.02.23,00:00,23:59,Hirsch,476,580,1056,7.2,19.0,0.7,73,4.9
2017.02.23,00:00,23:59,Kreuther,107,130,237,7.2,19.0,0.7,73,4.9
2017.02.23,00:00,23:59,Margareten,1209,1194,2403,7.2,19.0,0.7,73,4.9
2017.02.23,00:00,23:59,Olympia,696,695,1391,7.2,19.0,0.7,73,4.9
2017.02.24,00:00,23:59,Arnulf,705,50,755,1.3,11.9,0.5,90,1.6
2017.02.24,00:00,23:59,Erhardt,931,1036,1967,1.3,11.9,0.5,90,1.6
2017.02.24,00:00,23:59,Hirsch,288,325,613,1.3,11.9,0.5,90,1.6
2017.02.24,00:00,23:59,Kreuther,54,63,117,1.3,11.9,0.5,90,1.6
2017.02.24,00:00,23:59,Margareten,776,873,1649,1.3,11.9,0.5,90,1.6
2017.02.24,00:00,23:59,Olympia,440,473,913,1.3,11.9,0.5,90,1.6
2017.02.25,00:00,23:59,Arnulf,525,22,547,-0.9,9.7,0.0,9,9.4
2017.02.25,00:00,23:59,Erhardt,975,858,1833,-0.9,9.7,0.0,9,9.4
2017.02.25,00:00,23:59,Hirsch,225,281,506,-0.9,9.7,0.0,9,9.4
2017.02.25,00:00,23:59,Kreuther,47,67,114,-0.9,9.7,0.0,9,9.4
2017.02.25,00:00,23:59,Margareten,716,765,1481,-0.9,9.7,0.0,9,9.4
2017.02.25,00:00,23:59,Olympia,459,484,943,-0.9,9.7,0.0,9,9.4
2017.02.26,00:00,23:59,Arnulf,387,23,410,0.9,11.6,0.0,64,2.4
2017.02.26,00:00,23:59,Erhardt,899,836,1735,0.9,11.6,0.0,64,2.4
2017.02.26,00:00,23:59,Hirsch,218,228,446,0.9,11.6,0.0,64,2.4
2017.02.26,00:00,23:59,Kreuther,25,45,70,0.9,11.6,0.0,64,2.4
2017.02.26,00:00,23:59,Margareten,525,500,1025,0.9,11.6,0.0,64,2.4
2017.02.26,00:00,23:59,Olympia,388,401,789,0.9,11.6,0.0,64,2.4
2017.02.27,00:00,23:59,Arnulf,946,63,1009,0.6,15.8,0.0,25,7.1
2017.02.27,00:00,23:59,Erhardt,1413,1353,2766,0.6,15.8,0.0,25,7.1
2017.02.27,00:00,23:59,Hirsch,515,574,1089,0.6,15.8,0.0,25,7.1
2017.02.27,00:00,23:59,Kreuther,89,124,213,0.6,15.8,0.0,25,7.1
2017.02.27,00:00,23:59,Margareten,1142,1188,2330,0.6,15.8,0.0,25,7.1
2017.02.27,00:00,23:59,Olympia,660,655,1315,0.6,15.8,0.0,25,7.1
2017.02.28,00:00,23:59,Arnulf,341,36,377,1.6,9.2,14.9,79,0.0
2017.02.28,00:00,23:59,Erhardt,508,534,1042,1.6,9.2,14.9,79,0.0
2017.02.28,00:00,23:59,Hirsch,165,186,351,1.6,9.2,14.9,79,0.0
2017.02.28,00:00,23:59,Kreuther,36,40,76,1.6,9.2,14.9,79,0.0
2017.02.28,00:00,23:59,Margareten,399,444,843,1.6,9.2,14.9,79,0.0
2017.02.28,00:00,23:59,Olympia,240,233,473,1.6,9.2,14.9,79,0.0
2017.03.01,00:00,23:59,Arnulf,742,52,794,1.4,8.1,3.9,85,1.4
2017.03.01,00:00,23:59,Erhardt,1065,1079,2144,1.4,8.1,3.9,85,1.4
2017.03.01,00:00,23:59,Hirsch,317,354,671,1.4,8.1,3.9,85,1.4
2017.03.01,00:00,23:59,Kreuther,60,78,138,1.4,8.1,3.9,85,1.4
2017.03.01,00:00,23:59,Margareten,873,931,1804,1.4,8.1,3.9,85,1.4
2017.03.01,00:00,23:59,Olympia,456,493,949,1.4,8.1,3.9,85,1.4
2017.03.02,00:00,23:59,Arnulf,706,72,778,3.4,10.7,0.1,58,4.2
2017.03.02,00:00,23:59,Erhardt,1006,1041,2047,3.4,10.7,0.1,58,4.2
2017.03.02,00:00,23:59,Hirsch,315,359,674,3.4,10.7,0.1,58,4.2
2017.03.02,00:00,23:59,Kreuther,61,64,125,3.4,10.7,0.1,58,4.2
2017.03.02,00:00,23:59,Margareten,831,898,1729,3.4,10.7,0.1,58,4.2
2017.03.02,00:00,23:59,Olympia,458,471,929,3.4,10.7,0.1,58,4.2
2017.03.03,00:00,23:59,Arnulf,921,73,994,1.0,13.1,0.0,75,4.6
2017.03.03,00:00,23:59,Erhardt,1295,1355,2650,1.0,13.1,0.0,75,4.6
2017.03.03,00:00,23:59,Hirsch,429,479,908,1.0,13.1,0.0,75,4.6
2017.03.03,00:00,23:59,Kreuther,79,105,184,1.0,13.1,0.0,75,4.6
2017.03.03,00:00,23:59,Margareten,1081,1137,2218,1.0,13.1,0.0,75,4.6
2017.03.03,00:00,23:59,Olympia,554,602,1156,1.0,13.1,0.0,75,4.6
2017.03.04,00:00,23:59,Arnulf,682,27,709,6.8,18.9,0.0,48,6.1
2017.03.04,00:00,23:59,Erhardt,1580,1417,2997,6.8,18.9,0.0,48,6.1
2017.03.04,00:00,23:59,Hirsch,384,407,791,6.8,18.9,0.0,48,6.1
2017.03.04,00:00,23:59,Kreuther,68,99,167,6.8,18.9,0.0,48,6.1
2017.03.04,00:00,23:59,Margareten,1005,1000,2005,6.8,18.9,0.0,48,6.1
2017.03.04,00:00,23:59,Olympia,802,809,1611,6.8,18.9,0.0,48,6.1
2017.03.05,00:00,23:59,Arnulf,410,31,441,4.5,11.0,1.1,74,3.3
2017.03.05,00:00,23:59,Erhardt,830,822,1652,4.5,11.0,1.1,74,3.3
2017.03.05,00:00,23:59,Hirsch,270,285,555,4.5,11.0,1.1,74,3.3
2017.03.05,00:00,23:59,Kreuther,34,54,88,4.5,11.0,1.1,74,3.3
2017.03.05,00:00,23:59,Margareten,588,594,1182,4.5,11.0,1.1,74,3.3
2017.03.05,00:00,23:59,Olympia,532,512,1044,4.5,11.0,1.1,74,3.3
2017.03.06,00:00,23:59,Arnulf,884,63,947,3.6,9.6,1.0,89,1.5
2017.03.06,00:00,23:59,Erhardt,1215,1256,2471,3.6,9.6,1.0,89,1.5
2017.03.06,00:00,23:59,Hirsch,433,522,955,3.6,9.6,1.0,89,1.5
2017.03.06,00:00,23:59,Kreuther,95,91,186,3.6,9.6,1.0,89,1.5
2017.03.06,00:00,23:59,Margareten,998,1127,2125,3.6,9.6,1.0,89,1.5
2017.03.06,00:00,23:59,Olympia,553,566,1119,3.6,9.6,1.0,89,1.5
2017.03.07,00:00,23:59,Arnulf,823,64,887,2.5,7.1,3.1,83,1.7
2017.03.07,00:00,23:59,Erhardt,1097,1161,2258,2.5,7.1,3.1,83,1.7
2017.03.07,00:00,23:59,Hirsch,368,389,757,2.5,7.1,3.1,83,1.7
2017.03.07,00:00,23:59,Kreuther,82,100,182,2.5,7.1,3.1,83,1.7
2017.03.07,00:00,23:59,Margareten,984,1036,2020,2.5,7.1,3.1,83,1.7
2017.03.07,00:00,23:59,Olympia,526,535,1061,2.5,7.1,3.1,83,1.7
2017.03.08,00:00,23:59,Arnulf,910,74,984,2.3,8.8,8.0,79,3.4
2017.03.08,00:00,23:59,Erhardt,1378,1429,2807,2.3,8.8,8.0,79,3.4
2017.03.08,00:00,23:59,Hirsch,467,570,1037,2.3,8.8,8.0,79,3.4
2017.03.08,00:00,23:59,Kreuther,89,123,212,2.3,8.8,8.0,79,3.4
2017.03.08,00:00,23:59,Margareten,1175,1229,2404,2.3,8.8,8.0,79,3.4
2017.03.08,00:00,23:59,Olympia,600,555,1155,2.3,8.8,8.0,79,3.4
2017.03.09,00:00,23:59,Arnulf,578,55,633,7.8,9.7,9.1,91,0.0
2017.03.09,00:00,23:59,Erhardt,788,843,1631,7.8,9.7,9.1,91,0.0
2017.03.09,00:00,23:59,Hirsch,280,300,580,7.8,9.7,9.1,91,0.0
2017.03.09,00:00,23:59,Kreuther,46,47,93,7.8,9.7,9.1,91,0.0
2017.03.09,00:00,23:59,Margareten,728,718,1446,7.8,9.7,9.1,91,0.0
2017.03.09,00:00,23:59,Olympia,322,350,672,7.8,9.7,9.1,91,0.0
2017.03.10,00:00,23:59,Arnulf,909,68,977,0.3,8.8,0.0,64,3.9
2017.03.10,00:00,23:59,Erhardt,1302,1312,2614,0.3,8.8,0.0,64,3.9
2017.03.10,00:00,23:59,Hirsch,499,540,1039,0.3,8.8,0.0,64,3.9
2017.03.10,00:00,23:59,Kreuther,99,101,200,0.3,8.8,0.0,64,3.9
2017.03.10,00:00,23:59,Margareten,1182,1195,2377,0.3,8.8,0.0,64,3.9
2017.03.10,00:00,23:59,Olympia,581,577,1158,0.3,8.8,0.0,64,3.9
2017.03.11,00:00,23:59,Arnulf,450,17,467,-1.4,11.3,0.0,64,4.9
2017.03.11,00:00,23:59,Erhardt,1198,1195,2393,-1.4,11.3,0.0,64,4.9
2017.03.11,00:00,23:59,Hirsch,327,381,708,-1.4,11.3,0.0,64,4.9
2017.03.11,00:00,23:59,Kreuther,60,89,149,-1.4,11.3,0.0,64,4.9
2017.03.11,00:00,23:59,Margareten,875,937,1812,-1.4,11.3,0.0,64,4.9
2017.03.11,00:00,23:59,Olympia,625,626,1251,-1.4,11.3,0.0,64,4.9
2017.03.12,00:00,23:59,Arnulf,625,32,657,0.3,10.7,0.0,20,9.6
2017.03.12,00:00,23:59,Erhardt,1850,1505,3355,0.3,10.7,0.0,20,9.6
2017.03.12,00:00,23:59,Hirsch,475,481,956,0.3,10.7,0.0,20,9.6
2017.03.12,00:00,23:59,Kreuther,92,98,190,0.3,10.7,0.0,20,9.6
2017.03.12,00:00,23:59,Margareten,959,939,1898,0.3,10.7,0.0,20,9.6
2017.03.12,00:00,23:59,Olympia,788,762,1550,0.3,10.7,0.0,20,9.6
2017.03.13,00:00,23:59,Arnulf,1171,79,1250,-1.4,12.0,0.0,48,8.0
2017.03.13,00:00,23:59,Erhardt,1698,1723,3421,-1.4,12.0,0.0,48,8.0
2017.03.13,00:00,23:59,Hirsch,610,688,1298,-1.4,12.0,0.0,48,8.0
2017.03.13,00:00,23:59,Kreuther,104,148,252,-1.4,12.0,0.0,48,8.0
2017.03.13,00:00,23:59,Margareten,1400,1438,2838,-1.4,12.0,0.0,48,8.0
2017.03.13,00:00,23:59,Olympia,766,816,1582,-1.4,12.0,0.0,48,8.0
2017.03.14,00:00,23:59,Arnulf,1270,97,1367,2.5,13.1,0.0,69,4.6
2017.03.14,00:00,23:59,Erhardt,1852,1955,3807,2.5,13.1,0.0,69,4.6
2017.03.14,00:00,23:59,Hirsch,698,751,1449,2.5,13.1,0.0,69,4.6
2017.03.14,00:00,23:59,Kreuther,108,142,250,2.5,13.1,0.0,69,4.6
2017.03.14,00:00,23:59,Margareten,1495,1509,3004,2.5,13.1,0.0,69,4.6
2017.03.14,00:00,23:59,Olympia,823,830,1653,2.5,13.1,0.0,69,4.6
2017.03.15,00:00,23:59,Arnulf,1228,82,1310,3.5,13.1,0.0,54,2.9
2017.03.15,00:00,23:59,Erhardt,1966,1952,3918,3.5,13.1,0.0,54,2.9
2017.03.15,00:00,23:59,Hirsch,683,760,1443,3.5,13.1,0.0,54,2.9
2017.03.15,00:00,23:59,Kreuther,107,141,248,3.5,13.1,0.0,54,2.9
2017.03.15,00:00,23:59,Margareten,1499,1491,2990,3.5,13.1,0.0,54,2.9
2017.03.15,00:00,23:59,Olympia,774,832,1606,3.5,13.1,0.0,54,2.9
2017.03.16,00:00,23:59,Arnulf,1291,91,1382,1.3,15.8,0.0,25,8.6
2017.03.16,00:00,23:59,Erhardt,2232,2109,4341,1.3,15.8,0.0,25,8.6
2017.03.16,00:00,23:59,Hirsch,724,804,1528,1.3,15.8,0.0,25,8.6
2017.03.16,00:00,23:59,Kreuther,131,187,318,1.3,15.8,0.0,25,8.6
2017.03.16,00:00,23:59,Margareten,1593,1644,3237,1.3,15.8,0.0,25,8.6
2017.03.16,00:00,23:59,Olympia,979,1018,1997,1.3,15.8,0.0,25,8.6
2017.03.17,00:00,23:59,Arnulf,1095,73,1168,5.7,19.4,3.3,40,8.8
2017.03.17,00:00,23:59,Erhardt,1763,1794,3557,5.7,19.4,3.3,40,8.8
2017.03.17,00:00,23:59,Hirsch,587,651,1238,5.7,19.4,3.3,40,8.8
2017.03.17,00:00,23:59,Kreuther,93,149,242,5.7,19.4,3.3,40,8.8
2017.03.17,00:00,23:59,Margareten,1363,1424,2787,5.7,19.4,3.3,40,8.8
2017.03.17,00:00,23:59,Olympia,749,778,1527,5.7,19.4,3.3,40,8.8
2017.03.18,00:00,23:59,Arnulf,199,14,213,7.1,10.2,4.2,96,0.0
2017.03.18,00:00,23:59,Erhardt,380,427,807,7.1,10.2,4.2,96,0.0
2017.03.18,00:00,23:59,Hirsch,52,64,116,7.1,10.2,4.2,96,0.0
2017.03.18,00:00,23:59,Kreuther,13,22,35,7.1,10.2,4.2,96,0.0
2017.03.18,00:00,23:59,Margareten,362,351,713,7.1,10.2,4.2,96,0.0
2017.03.18,00:00,23:59,Olympia,150,162,312,7.1,10.2,4.2,96,0.0
2017.03.19,00:00,23:59,Arnulf,335,27,362,8.7,14.4,0.0,98,0.2
2017.03.19,00:00,23:59,Erhardt,742,735,1477,8.7,14.4,0.0,98,0.2
2017.03.19,00:00,23:59,Hirsch,164,185,349,8.7,14.4,0.0,98,0.2
2017.03.19,00:00,23:59,Kreuther,30,44,74,8.7,14.4,0.0,98,0.2
2017.03.19,00:00,23:59,Margareten,496,494,990,8.7,14.4,0.0,98,0.2
2017.03.19,00:00,23:59,Olympia,437,425,862,8.7,14.4,0.0,98,0.2
2017.03.20,00:00,23:59,Arnulf,997,76,1073,8.0,15.5,0.3,79,3.3
2017.03.20,00:00,23:59,Erhardt,1539,1592,3131,8.0,15.5,0.3,79,3.3
2017.03.20,00:00,23:59,Hirsch,654,691,1345,8.0,15.5,0.3,79,3.3
2017.03.20,00:00,23:59,Kreuther,108,132,240,8.0,15.5,0.3,79,3.3
2017.03.20,00:00,23:59,Margareten,1321,1364,2685,8.0,15.5,0.3,79,3.3
2017.03.20,00:00,23:59,Olympia,791,870,1661,8.0,15.5,0.3,79,3.3
2017.03.21,00:00,23:59,Arnulf,1159,85,1244,6.8,14.5,2.1,96,2.2
2017.03.21,00:00,23:59,Erhardt,1815,1867,3682,6.8,14.5,2.1,96,2.2
2017.03.21,00:00,23:59,Hirsch,665,727,1392,6.8,14.5,2.1,96,2.2
2017.03.21,00:00,23:59,Kreuther,114,136,250,6.8,14.5,2.1,96,2.2
2017.03.21,00:00,23:59,Margareten,1486,1454,2940,6.8,14.5,2.1,96,2.2
2017.03.21,00:00,23:59,Olympia,791,782,1573,6.8,14.5,2.1,96,2.2
2017.03.22,00:00,23:59,Arnulf,693,67,760,5.4,8.7,2.3,99,0.0
2017.03.22,00:00,23:59,Erhardt,1127,1175,2302,5.4,8.7,2.3,99,0.0
2017.03.22,00:00,23:59,Hirsch,322,365,687,5.4,8.7,2.3,99,0.0
2017.03.22,00:00,23:59,Kreuther,81,96,177,5.4,8.7,2.3,99,0.0
2017.03.22,00:00,23:59,Margareten,874,915,1789,5.4,8.7,2.3,99,0.0
2017.03.22,00:00,23:59,Olympia,445,471,916,5.4,8.7,2.3,99,0.0
2017.03.23,00:00,23:59,Arnulf,1250,72,1322,5.7,14.8,0.0,50,7.3
2017.03.23,00:00,23:59,Erhardt,1999,2028,4027,5.7,14.8,0.0,50,7.3
2017.03.23,00:00,23:59,Hirsch,642,686,1328,5.7,14.8,0.0,50,7.3
2017.03.23,00:00,23:59,Kreuther,115,172,287,5.7,14.8,0.0,50,7.3
2017.03.23,00:00,23:59,Margareten,1579,1631,3210,5.7,14.8,0.0,50,7.3
2017.03.23,00:00,23:59,Olympia,871,895,1766,5.7,14.8,0.0,50,7.3
2017.03.24,00:00,23:59,Arnulf,1016,73,1089,5.0,8.8,0.0,98,0.0
2017.03.24,00:00,23:59,Erhardt,1508,1591,3099,5.0,8.8,0.0,98,0.0
2017.03.24,00:00,23:59,Hirsch,570,629,1199,5.0,8.8,0.0,98,0.0
2017.03.24,00:00,23:59,Kreuther,99,137,236,5.0,8.8,0.0,98,0.0
2017.03.24,00:00,23:59,Margareten,1291,1331,2622,5.0,8.8,0.0,98,0.0
2017.03.24,00:00,23:59,Olympia,684,722,1406,5.0,8.8,0.0,98,0.0
2017.03.25,00:00,23:59,Arnulf,676,31,707,5.4,13.8,0.0,48,7.6
2017.03.25,00:00,23:59,Erhardt,1737,1554,3291,5.4,13.8,0.0,48,7.6
2017.03.25,00:00,23:59,Hirsch,379,416,795,5.4,13.8,0.0,48,7.6
2017.03.25,00:00,23:59,Kreuther,69,96,165,5.4,13.8,0.0,48,7.6
2017.03.25,00:00,23:59,Margareten,1141,1109,2250,5.4,13.8,0.0,48,7.6
2017.03.25,00:00,23:59,Olympia,765,713,1478,5.4,13.8,0.0,48,7.6
2017.03.26,00:00,23:59,Arnulf,689,39,728,3.9,12.7,0.0,10,9.7
2017.03.26,00:00,23:59,Erhardt,1898,1730,3628,3.9,12.7,0.0,10,9.7
2017.03.26,00:00,23:59,Hirsch,467,474,941,3.9,12.7,0.0,10,9.7
2017.03.26,00:00,23:59,Kreuther,62,130,192,3.9,12.7,0.0,10,9.7
2017.03.26,00:00,23:59,Margareten,1032,953,1985,3.9,12.7,0.0,10,9.7
2017.03.26,00:00,23:59,Olympia,893,878,1771,3.9,12.7,0.0,10,9.7
2017.03.27,00:00,23:59,Arnulf,1379,96,1475,1.1,17.0,0.0,1,12.2
2017.03.27,00:00,23:59,Erhardt,2194,2147,4341,1.1,17.0,0.0,1,12.2
2017.03.27,00:00,23:59,Hirsch,798,880,1678,1.1,17.0,0.0,1,12.2
2017.03.27,00:00,23:59,Kreuther,130,201,331,1.1,17.0,0.0,1,12.2
2017.03.27,00:00,23:59,Margareten,1642,1740,3382,1.1,17.0,0.0,1,12.2
2017.03.27,00:00,23:59,Olympia,971,998,1969,1.1,17.0,0.0,1,12.2
2017.03.28,00:00,23:59,Arnulf,1535,94,1629,1.9,19.0,0.0,4,11.8
2017.03.28,00:00,23:59,Erhardt,2615,2614,5229,1.9,19.0,0.0,4,11.8
2017.03.28,00:00,23:59,Hirsch,919,991,1910,1.9,19.0,0.0,4,11.8
2017.03.28,00:00,23:59,Kreuther,155,199,354,1.9,19.0,0.0,4,11.8
2017.03.28,00:00,23:59,Margareten,1883,1941,3824,1.9,19.0,0.0,4,11.8
2017.03.28,00:00,23:59,Olympia,1208,1230,2438,1.9,19.0,0.0,4,11.8
2017.03.29,00:00,23:59,Arnulf,1592,105,1697,8.8,19.2,0.0,25,9.9
2017.03.29,00:00,23:59,Erhardt,2557,2518,5075,8.8,19.2,0.0,25,9.9
2017.03.29,00:00,23:59,Hirsch,916,1034,1950,8.8,19.2,0.0,25,9.9
2017.03.29,00:00,23:59,Kreuther,163,237,400,8.8,19.2,0.0,25,9.9
2017.03.29,00:00,23:59,Margareten,1831,1884,3715,8.8,19.2,0.0,25,9.9
2017.03.29,00:00,23:59,Olympia,1082,1100,2182,8.8,19.2,0.0,25,9.9
2017.03.30,00:00,23:59,Arnulf,1757,113,1870,7.0,20.4,0.0,8,10.8
2017.03.30,00:00,23:59,Erhardt,2773,2687,5460,7.0,20.4,0.0,8,10.8
2017.03.30,00:00,23:59,Hirsch,956,1007,1963,7.0,20.4,0.0,8,10.8
2017.03.30,00:00,23:59,Kreuther,160,207,367,7.0,20.4,0.0,8,10.8
2017.03.30,00:00,23:59,Margareten,1978,2005,3983,7.0,20.4,0.0,8,10.8
2017.03.30,00:00,23:59,Olympia,1193,1126,2319,7.0,20.4,0.0,8,10.8
2017.03.31,00:00,23:59,Arnulf,1713,99,1812,6.3,23.9,0.0,0,11.2
2017.03.31,00:00,23:59,Erhardt,3076,3007,6083,6.3,23.9,0.0,0,11.2
2017.03.31,00:00,23:59,Hirsch,967,991,1958,6.3,23.9,0.0,0,11.2
2017.03.31,00:00,23:59,Kreuther,168,235,403,6.3,23.9,0.0,0,11.2
2017.03.31,00:00,23:59,Margareten,2044,2046,4090,6.3,23.9,0.0,0,11.2
2017.03.31,00:00,23:59,Olympia,1233,1264,2497,6.3,23.9,0.0,0,11.2
2017.04.01,00:00,23:59,Arnulf,1105,34,1139,8.6,22.9,0.0,35,7.3
2017.04.01,00:00,23:59,Erhardt,2626,2443,5069,8.6,22.9,0.0,35,7.3
2017.04.01,00:00,23:59,Hirsch,466,567,1033,8.6,22.9,0.0,35,7.3
2017.04.01,00:00,23:59,Kreuther,74,160,234,8.6,22.9,0.0,35,7.3
2017.04.01,00:00,23:59,Margareten,1467,1444,2911,8.6,22.9,0.0,35,7.3
2017.04.01,00:00,23:59,Olympia,932,944,1876,8.6,22.9,0.0,35,7.3
2017.04.02,00:00,23:59,Arnulf,908,48,956,8.3,19.8,0.0,21,9.8
2017.04.02,00:00,23:59,Erhardt,2996,2558,5554,8.3,19.8,0.0,21,9.8
2017.04.02,00:00,23:59,Hirsch,689,761,1450,8.3,19.8,0.0,21,9.8
2017.04.02,00:00,23:59,Kreuther,96,195,291,8.3,19.8,0.0,21,9.8
2017.04.02,00:00,23:59,Margareten,1447,1355,2802,8.3,19.8,0.0,21,9.8
2017.04.02,00:00,23:59,Olympia,1354,1345,2699,8.3,19.8,0.0,21,9.8
2017.04.03,00:00,23:59,Arnulf,1310,90,1400,8.6,16.9,2.9,63,1.2
2017.04.03,00:00,23:59,Erhardt,1867,1831,3698,8.6,16.9,2.9,63,1.2
2017.04.03,00:00,23:59,Hirsch,708,783,1491,8.6,16.9,2.9,63,1.2
2017.04.03,00:00,23:59,Kreuther,119,158,277,8.6,16.9,2.9,63,1.2
2017.04.03,00:00,23:59,Margareten,1463,1546,3009,8.6,16.9,2.9,63,1.2
2017.04.03,00:00,23:59,Olympia,848,857,1705,8.6,16.9,2.9,63,1.2
2017.04.04,00:00,23:59,Arnulf,1161,90,1251,5.7,12.9,7.2,85,1.3
2017.04.04,00:00,23:59,Erhardt,1643,1703,3346,5.7,12.9,7.2,85,1.3
2017.04.04,00:00,23:59,Hirsch,576,686,1262,5.7,12.9,7.2,85,1.3
2017.04.04,00:00,23:59,Kreuther,108,163,271,5.7,12.9,7.2,85,1.3
2017.04.04,00:00,23:59,Margareten,1169,1257,2426,5.7,12.9,7.2,85,1.3
2017.04.04,00:00,23:59,Olympia,697,732,1429,5.7,12.9,7.2,85,1.3
2017.04.05,00:00,23:59,Arnulf,1238,93,1331,5.7,13.3,0.0,98,0.6
2017.04.05,00:00,23:59,Erhardt,1794,1845,3639,5.7,13.3,0.0,98,0.6
2017.04.05,00:00,23:59,Hirsch,683,702,1385,5.7,13.3,0.0,98,0.6
2017.04.05,00:00,23:59,Kreuther,128,146,274,5.7,13.3,0.0,98,0.6
2017.04.05,00:00,23:59,Margareten,1412,1498,2910,5.7,13.3,0.0,98,0.6
2017.04.05,00:00,23:59,Olympia,902,894,1796,5.7,13.3,0.0,98,0.6
2017.04.06,00:00,23:59,Arnulf,1351,105,1456,5.1,9.3,0.0,95,0.9
2017.04.06,00:00,23:59,Erhardt,1835,1910,3745,5.1,9.3,0.0,95,0.9
2017.04.06,00:00,23:59,Hirsch,657,741,1398,5.1,9.3,0.0,95,0.9
2017.04.06,00:00,23:59,Kreuther,111,151,262,5.1,9.3,0.0,95,0.9
2017.04.06,00:00,23:59,Margareten,1422,1568,2990,5.1,9.3,0.0,95,0.9
2017.04.06,00:00,23:59,Olympia,839,871,1710,5.1,9.3,0.0,95,0.9
2017.04.07,00:00,23:59,Arnulf,1278,101,1379,5.1,14.6,0.0,91,3.2
2017.04.07,00:00,23:59,Erhardt,1999,2010,4009,5.1,14.6,0.0,91,3.2
2017.04.07,00:00,23:59,Hirsch,691,759,1450,5.1,14.6,0.0,91,3.2
2017.04.07,00:00,23:59,Kreuther,111,159,270,5.1,14.6,0.0,91,3.2
2017.04.07,00:00,23:59,Margareten,1456,1631,3087,5.1,14.6,0.0,91,3.2
2017.04.07,00:00,23:59,Olympia,981,968,1949,5.1,14.6,0.0,91,3.2
2017.04.08,00:00,23:59,Arnulf,1070,40,1110,4.2,18.7,0.0,9,11.8
2017.04.08,00:00,23:59,Erhardt,2620,2309,4929,4.2,18.7,0.0,9,11.8
2017.04.08,00:00,23:59,Hirsch,581,589,1170,4.2,18.7,0.0,9,11.8
2017.04.08,00:00,23:59,Kreuther,110,175,285,4.2,18.7,0.0,9,11.8
2017.04.08,00:00,23:59,Margareten,1472,1443,2915,4.2,18.7,0.0,9,11.8
2017.04.08,00:00,23:59,Olympia,1320,1301,2621,4.2,18.7,0.0,9,11.8
2017.04.09,00:00,23:59,Arnulf,989,46,1035,5.8,22.2,0.0,4,12.4
2017.04.09,00:00,23:59,Erhardt,3807,3340,7147,5.8,22.2,0.0,4,12.4
2017.04.09,00:00,23:59,Hirsch,759,852,1611,5.8,22.2,0.0,4,12.4
2017.04.09,00:00,23:59,Kreuther,100,245,345,5.8,22.2,0.0,4,12.4
2017.04.09,00:00,23:59,Margareten,1544,1536,3080,5.8,22.2,0.0,4,12.4
2017.04.09,00:00,23:59,Olympia,1440,1449,2889,5.8,22.2,0.0,4,12.4
2017.04.10,00:00,23:59,Arnulf,1508,109,1617,10.4,23.5,1.0,31,9.6
2017.04.10,00:00,23:59,Erhardt,2623,2541,5164,10.4,23.5,1.0,31,9.6
2017.04.10,00:00,23:59,Hirsch,884,989,1873,10.4,23.5,1.0,31,9.6
2017.04.10,00:00,23:59,Kreuther,148,209,357,10.4,23.5,1.0,31,9.6
2017.04.10,00:00,23:59,Margareten,1803,1849,3652,10.4,23.5,1.0,31,9.6
2017.04.10,00:00,23:59,Olympia,1149,1181,2330,10.4,23.5,1.0,31,9.6
2017.04.11,00:00,23:59,Arnulf,1244,81,1325,4.4,13.6,0.0,58,5.3
2017.04.11,00:00,23:59,Erhardt,1985,1998,3983,4.4,13.6,0.0,58,5.3
2017.04.11,00:00,23:59,Hirsch,712,767,1479,4.4,13.6,0.0,58,5.3
2017.04.11,00:00,23:59,Kreuther,112,151,263,4.4,13.6,0.0,58,5.3
